Spieleguru	1
Spielgott	2
Spielschwein	1
Spießerschweine	2
Spitzenhengst	7
Splatterfilmguru	1
Splattergott	1
Splatterguru	1
Splatterpapst	1
Sportapostel	2
Sportguru	1
Sportpapst	1
Sportschwein	1
Sprachdreck	1
Sprachikone	1
Sprachpapst	2
Sprengbolzen	6
Springhengst	5
Springschweine	1
Sprintkönig	15
Sprühdosenwandbildgott	1
Staatsikone	1
Stabilitätsapostel	1
Stadtikone	3
Staffageschweine	1
Stahlbolzen	24
Stammapostel	502
Stammbolzen	1
Stammesgott	28
Standortdreck	1
Starapostel	1
Starikone	2
Startdreck	1
Stasischwein	2
Statistikapostel	2
Statistikguru	1
Stauferkönig	25
Steckbolzen	7
Stehbolzen	14
Steinapostel	1
Stempelhengst	4
Steppenzebrahengst	1
Sternenguru	1
Sternenkönig	9
Sterngott	1
Steuermoralapostel	2
Steuerpapst	2
Stiergott	10
Stilikone	9
Stimmenkönig	14
Stimmungsdreck	1
Stinktierdreck	1
Strahlendreck	11
Strahlenpapst	2
Straßenbahnpapst	2
Strategieguru	1
streetballgott	1
Streithengst	4
Stromgott	14
Sturmgott	20
Sturmkönig	8
Suchtbolzen	2
Sumpfschwein	1
Sündendreck	1
Superdreck	1
Superguru	7
